artist;title;id;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
mel tormé;top hat, white tie and tales;4REDvmUPUTCDmGH6JoLy4I;0.592;0.279;0;-12.255;1;0.0412;0.849;2.68e-06;0.287;0.551;81.914;audio_features;spotify:track:4REDvmUPUTCDmGH6JoLy4I;https://api.spotify.com/v1/tracks/4REDvmUPUTCDmGH6JoLy4I;https://api.spotify.com/v1/audio-analysis/4REDvmUPUTCDmGH6JoLy4I;190039;4
bobby darin;the more i see you;5Vtq6dHdwbjHqifCeSL4d3;0.4;0.291;0;-11.997;1;0.0438;0.61;0.0;0.16;0.458;130.502;audio_features;spotify:track:5Vtq6dHdwbjHqifCeSL4d3;https://api.spotify.com/v1/tracks/5Vtq6dHdwbjHqifCeSL4d3;https://api.spotify.com/v1/audio-analysis/5Vtq6dHdwbjHqifCeSL4d3;104773;4
roy ayers ubiquity;sweet tears;5HVlLcsj0TD0bZiGYQZ7p2;0.501;0.563;2;-14.821;0;0.0317;0.35;0.236;0.0917;0.272;125.239;audio_features;spotify:track:5HVlLcsj0TD0bZiGYQZ7p2;https://api.spotify.com/v1/tracks/5HVlLcsj0TD0bZiGYQZ7p2;https://api.spotify.com/v1/audio-analysis/5HVlLcsj0TD0bZiGYQZ7p2;212973;4
whitesnake;love ain't no stranger;7cophW0FqeDEEW9i57WBvL;0.371;0.557;11;-14.184;0;0.0502;0.0981;0.000318;0.115;0.281;125.823;audio_features;spotify:track:7cophW0FqeDEEW9i57WBvL;https://api.spotify.com/v1/tracks/7cophW0FqeDEEW9i57WBvL;https://api.spotify.com/v1/audio-analysis/7cophW0FqeDEEW9i57WBvL;253573;4
john mayer;all we ever do is say goodbye;5DydMbw2U5Oh1OckJIsniN;0.559;0.51;5;-8.294;0;0.0247;0.288;5.31e-05;0.242;0.327;129.881;audio_features;spotify:track:5DydMbw2U5Oh1OckJIsniN;https://api.spotify.com/v1/tracks/5DydMbw2U5Oh1OckJIsniN;https://api.spotify.com/v1/audio-analysis/5DydMbw2U5Oh1OckJIsniN;275267;4
collective soul;the world i know;1HSVpIU0XU1WuwiBLBWAZd;0.514;0.704;2;-4.724;1;0.0261;0.0508;0.00214;0.228;0.386;76.972;audio_features;spotify:track:1HSVpIU0XU1WuwiBLBWAZd;https://api.spotify.com/v1/tracks/1HSVpIU0XU1WuwiBLBWAZd;https://api.spotify.com/v1/audio-analysis/1HSVpIU0XU1WuwiBLBWAZd;255467;4
the byrds;you're still on my mind;2nfV43EMA8f0ULADYfiaOO;0.66;0.54;9;-9.85;1;0.0317;0.499;7.24e-05;0.129;0.797;135.466;audio_features;spotify:track:2nfV43EMA8f0ULADYfiaOO;https://api.spotify.com/v1/tracks/2nfV43EMA8f0ULADYfiaOO;https://api.spotify.com/v1/audio-analysis/2nfV43EMA8f0ULADYfiaOO;148667;4
rise against;injection;1wVUjggKup9hP2jd24gLSg;0.42;0.996;8;-2.961;0;0.0804;0.000229;0.00042;0.0897;0.433;105.686;audio_features;spotify:track:1wVUjggKup9hP2jd24gLSg;https://api.spotify.com/v1/tracks/1wVUjggKup9hP2jd24gLSg;https://api.spotify.com/v1/audio-analysis/1wVUjggKup9hP2jd24gLSg;199213;4
minutemen;theatre is the life of you;7l5kOMmACRRDCz2fmGTCtV;0.481;0.918;7;-10.21;1;0.195;0.00143;0.175;0.0934;0.73;122.303;audio_features;spotify:track:7l5kOMmACRRDCz2fmGTCtV;https://api.spotify.com/v1/tracks/7l5kOMmACRRDCz2fmGTCtV;https://api.spotify.com/v1/audio-analysis/7l5kOMmACRRDCz2fmGTCtV;90893;4
mississippi john hurt;first shot missed him;7mnEXpBzjbW8dF1OuLBjk8;0.506;0.187;0;-21.676;1;0.0425;0.876;4.02e-05;0.109;0.96;199.71;audio_features;spotify:track:7mnEXpBzjbW8dF1OuLBjk8;https://api.spotify.com/v1/tracks/7mnEXpBzjbW8dF1OuLBjk8;https://api.spotify.com/v1/audio-analysis/7mnEXpBzjbW8dF1OuLBjk8;104107;4
joe bonamassa;oh beautiful!;4NUtmSWusJGMtbwuqWIXxJ;0.323;0.714;9;-7.217;1;0.0531;0.0182;0.019;0.18;0.383;162.15;audio_features;spotify:track:4NUtmSWusJGMtbwuqWIXxJ;https://api.spotify.com/v1/tracks/4NUtmSWusJGMtbwuqWIXxJ;https://api.spotify.com/v1/audio-analysis/4NUtmSWusJGMtbwuqWIXxJ;328867;4
wayne hancock;johnny law;5a5uTOmY7kvRUGkqvRYLs1;0.565;0.823;2;-6.557;1;0.0467;0.0446;0.000319;0.239;0.863;84.815;audio_features;spotify:track:5a5uTOmY7kvRUGkqvRYLs1;https://api.spotify.com/v1/tracks/5a5uTOmY7kvRUGkqvRYLs1;https://api.spotify.com/v1/audio-analysis/5a5uTOmY7kvRUGkqvRYLs1;253773;4
patty loveless;don't toss us away;3mJf0LJWgUhqn7v2fUmw2x;0.521;0.203;4;-15.218;1;0.0253;0.455;0.0;0.0803;0.356;93.847;audio_features;spotify:track:3mJf0LJWgUhqn7v2fUmw2x;https://api.spotify.com/v1/tracks/3mJf0LJWgUhqn7v2fUmw2x;https://api.spotify.com/v1/audio-analysis/3mJf0LJWgUhqn7v2fUmw2x;253333;4
little feat;easy to slip;33JZwOt4b0YpQuCYiEDP6k;0.445;0.717;7;-8.012;1;0.0297;0.00835;0.009;0.437;0.443;140.891;audio_features;spotify:track:33JZwOt4b0YpQuCYiEDP6k;https://api.spotify.com/v1/tracks/33JZwOt4b0YpQuCYiEDP6k;https://api.spotify.com/v1/audio-analysis/33JZwOt4b0YpQuCYiEDP6k;201467;4
hours eastly;let them burn;157yhuyYm0wY8O1cu10u3U;0.47;0.604;11;-5.586;0;0.0483;0.018;8.07e-05;0.103;0.327;124.976;audio_features;spotify:track:157yhuyYm0wY8O1cu10u3U;https://api.spotify.com/v1/tracks/157yhuyYm0wY8O1cu10u3U;https://api.spotify.com/v1/audio-analysis/157yhuyYm0wY8O1cu10u3U;216573;4
charlie rich;i can't even drink it away;2SMtZMhj2eMJoCgS8iHYbR;0.527;0.225;0;-13.881;1;0.0262;0.897;2.95e-05;0.106;0.371;97.032;audio_features;spotify:track:2SMtZMhj2eMJoCgS8iHYbR;https://api.spotify.com/v1/tracks/2SMtZMhj2eMJoCgS8iHYbR;https://api.spotify.com/v1/audio-analysis/2SMtZMhj2eMJoCgS8iHYbR;194351;4
indigo girls;i don't wanna talk about it;4xy8oQb0lmfsK8QhAKkAkl;0.539;0.46;9;-9.034;1;0.0255;0.441;0.000471;0.17;0.499;83.904;audio_features;spotify:track:4xy8oQb0lmfsK8QhAKkAkl;https://api.spotify.com/v1/tracks/4xy8oQb0lmfsK8QhAKkAkl;https://api.spotify.com/v1/audio-analysis/4xy8oQb0lmfsK8QhAKkAkl;216253;4
dean martin;dream a little dream;66Ra2l0vQTGFBcCL8vUwlI;0.116;0.113;1;-21.833;0;0.0415;0.903;0.544;0.311;0.179;64.832;audio_features;spotify:track:66Ra2l0vQTGFBcCL8vUwlI;https://api.spotify.com/v1/tracks/66Ra2l0vQTGFBcCL8vUwlI;https://api.spotify.com/v1/audio-analysis/66Ra2l0vQTGFBcCL8vUwlI;196573;4
john lennon;stand by me;3ntrdR24dLkKrzSGRv1FlH;0.632;0.556;9;-10.138;1;0.0288;0.29;0.0215;0.0779;0.633;104.996;audio_features;spotify:track:3ntrdR24dLkKrzSGRv1FlH;https://api.spotify.com/v1/tracks/3ntrdR24dLkKrzSGRv1FlH;https://api.spotify.com/v1/audio-analysis/3ntrdR24dLkKrzSGRv1FlH;211667;4
lil scrappy;no problem;4X0gLfG9AtY5Kja1Ejbz51;0.861;0.722;1;-7.151;1;0.213;0.0447;0.0;0.146;0.113;85.992;audio_features;spotify:track:4X0gLfG9AtY5Kja1Ejbz51;https://api.spotify.com/v1/tracks/4X0gLfG9AtY5Kja1Ejbz51;https://api.spotify.com/v1/audio-analysis/4X0gLfG9AtY5Kja1Ejbz51;214000;4
les paul;the world is waiting for the sunrise;36JEJ923q81GkE88VP5WAD;0.7;0.559;1;-8.742;1;0.0297;0.56;0.000297;0.0757;0.911;133.123;audio_features;spotify:track:36JEJ923q81GkE88VP5WAD;https://api.spotify.com/v1/tracks/36JEJ923q81GkE88VP5WAD;https://api.spotify.com/v1/audio-analysis/36JEJ923q81GkE88VP5WAD;132973;4
bee gees;how can you mend a broken heart;1jy0RbDHyBMTupSdc98XbG;0.335;0.262;4;-13.832;1;0.0393;0.548;0.0;0.0971;0.203;68.82;audio_features;spotify:track:1jy0RbDHyBMTupSdc98XbG;https://api.spotify.com/v1/tracks/1jy0RbDHyBMTupSdc98XbG;https://api.spotify.com/v1/audio-analysis/1jy0RbDHyBMTupSdc98XbG;237827;4
the clash;somebody got murdered;6izEYubQaf7odJ46scKEzr;0.486;0.94;4;-7.678;1;0.0611;0.000681;0.00508;0.0861;0.72;158.296;audio_features;spotify:track:6izEYubQaf7odJ46scKEzr;https://api.spotify.com/v1/tracks/6izEYubQaf7odJ46scKEzr;https://api.spotify.com/v1/audio-analysis/6izEYubQaf7odJ46scKEzr;214387;4
michael franti & spearhead;one step closer to you;5mRLJi6U0ekpw5mLSFyxRH;0.655;0.735;11;-5.243;1;0.0959;0.104;6.2e-06;0.0783;0.697;79.016;audio_features;spotify:track:5mRLJi6U0ekpw5mLSFyxRH;https://api.spotify.com/v1/tracks/5mRLJi6U0ekpw5mLSFyxRH;https://api.spotify.com/v1/audio-analysis/5mRLJi6U0ekpw5mLSFyxRH;281160;4
audioslave;be yourself;3zwmW1gM4E8FlHXV5nE16u;0.423;0.845;11;-3.509;0;0.0559;0.143;5.07e-06;0.213;0.317;116.602;audio_features;spotify:track:3zwmW1gM4E8FlHXV5nE16u;https://api.spotify.com/v1/tracks/3zwmW1gM4E8FlHXV5nE16u;https://api.spotify.com/v1/audio-analysis/3zwmW1gM4E8FlHXV5nE16u;278973;4
sumo;crua chan;6kGqD94K2oVy5y9T8PuQ01;0.577;0.917;2;-7.162;1;0.0392;0.00139;0.000622;0.207;0.712;116.968;audio_features;spotify:track:6kGqD94K2oVy5y9T8PuQ01;https://api.spotify.com/v1/tracks/6kGqD94K2oVy5y9T8PuQ01;https://api.spotify.com/v1/audio-analysis/6kGqD94K2oVy5y9T8PuQ01;210893;4
kittie;spit;6zd772F94reUnGHulNeEFm;0.542;0.948;7;-5.002;1;0.0803;0.00082;2.42e-05;0.305;0.458;97.316;audio_features;spotify:track:6zd772F94reUnGHulNeEFm;https://api.spotify.com/v1/tracks/6zd772F94reUnGHulNeEFm;https://api.spotify.com/v1/audio-analysis/6zd772F94reUnGHulNeEFm;142867;4
nubiyan twist;figure numatic;3cC4TINErPyxCWtSN9w32h;0.76;0.675;5;-6.276;1;0.0745;0.189;0.0203;0.109;0.417;97.021;audio_features;spotify:track:3cC4TINErPyxCWtSN9w32h;https://api.spotify.com/v1/tracks/3cC4TINErPyxCWtSN9w32h;https://api.spotify.com/v1/audio-analysis/3cC4TINErPyxCWtSN9w32h;370611;4
echo movement;all night;04pbWoq4w9DLuECxvXnIwn;0.724;0.697;0;-6.452;1;0.261;0.642;2.32e-06;0.122;0.83;175.906;audio_features;spotify:track:04pbWoq4w9DLuECxvXnIwn;https://api.spotify.com/v1/tracks/04pbWoq4w9DLuECxvXnIwn;https://api.spotify.com/v1/audio-analysis/04pbWoq4w9DLuECxvXnIwn;208133;4
chicago;happy man;5f53FRJzkiXliPOv4iiXKe;0.687;0.419;4;-12.006;0;0.0331;0.591;0.00129;0.212;0.719;108.745;audio_features;spotify:track:5f53FRJzkiXliPOv4iiXKe;https://api.spotify.com/v1/tracks/5f53FRJzkiXliPOv4iiXKe;https://api.spotify.com/v1/audio-analysis/5f53FRJzkiXliPOv4iiXKe;195760;4
nanci griffith;once in a very blue moon;6xO8a3lVqxwZkUZqx40Csv;0.409;0.199;5;-14.423;1;0.0357;0.784;0.0;0.975;0.659;206.333;audio_features;spotify:track:6xO8a3lVqxwZkUZqx40Csv;https://api.spotify.com/v1/tracks/6xO8a3lVqxwZkUZqx40Csv;https://api.spotify.com/v1/audio-analysis/6xO8a3lVqxwZkUZqx40Csv;144867;4
traveling wilburys;if you belonged to me;1Z4heNalZg0ACcM6L8X25F;0.472;0.877;2;-4.929;1;0.0625;0.555;0.0;0.194;0.654;157.523;audio_features;spotify:track:1Z4heNalZg0ACcM6L8X25F;https://api.spotify.com/v1/tracks/1Z4heNalZg0ACcM6L8X25F;https://api.spotify.com/v1/audio-analysis/1Z4heNalZg0ACcM6L8X25F;193560;4
donna summer;summer fever;28sjod0l8HylkyQDY0kyyc;0.775;0.564;5;-13.603;0;0.0518;0.00246;0.183;0.182;0.939;121.147;audio_features;spotify:track:28sjod0l8HylkyQDY0kyyc;https://api.spotify.com/v1/tracks/28sjod0l8HylkyQDY0kyyc;https://api.spotify.com/v1/audio-analysis/28sjod0l8HylkyQDY0kyyc;484533;4
the who;a quick one, while he's away;3SqL1v5qktYFJ3WXGzR8hy;0.396;0.657;2;-6.789;1;0.035;0.196;0.0;0.218;0.305;130.229;audio_features;spotify:track:3SqL1v5qktYFJ3WXGzR8hy;https://api.spotify.com/v1/tracks/3SqL1v5qktYFJ3WXGzR8hy;https://api.spotify.com/v1/audio-analysis/3SqL1v5qktYFJ3WXGzR8hy;551160;4
larry gatlin & the gatlin brothers;she used to be somebody's baby;15c6FHazmCDlUKixhYY7Uv;0.525;0.664;2;-9.83;1;0.0964;0.511;0.0;0.393;0.804;148.591;audio_features;spotify:track:15c6FHazmCDlUKixhYY7Uv;https://api.spotify.com/v1/tracks/15c6FHazmCDlUKixhYY7Uv;https://api.spotify.com/v1/audio-analysis/15c6FHazmCDlUKixhYY7Uv;198573;4
metallica;now that we're dead;01LODLnhlfNphZ366BqKc0;0.566;0.951;2;-3.591;1;0.0464;0.000101;0.103;0.266;0.345;128.304;audio_features;spotify:track:01LODLnhlfNphZ366BqKc0;https://api.spotify.com/v1/tracks/01LODLnhlfNphZ366BqKc0;https://api.spotify.com/v1/audio-analysis/01LODLnhlfNphZ366BqKc0;419075;4
r.e.m.;stand;22UhQSbYimuCnvI0Y07gFX;0.653;0.738;4;-10.057;1;0.0285;0.397;0.0;0.0931;0.932;109.322;audio_features;spotify:track:22UhQSbYimuCnvI0Y07gFX;https://api.spotify.com/v1/tracks/22UhQSbYimuCnvI0Y07gFX;https://api.spotify.com/v1/audio-analysis/22UhQSbYimuCnvI0Y07gFX;192960;4
heartless bastards;late in the night;7nIWdmNYM3uxRtCRRZCCbv;0.505;0.851;9;-5.018;1;0.0301;0.00132;0.0119;0.15;0.787;141.964;audio_features;spotify:track:7nIWdmNYM3uxRtCRRZCCbv;https://api.spotify.com/v1/tracks/7nIWdmNYM3uxRtCRRZCCbv;https://api.spotify.com/v1/audio-analysis/7nIWdmNYM3uxRtCRRZCCbv;239133;4
arrested development;mr. wendal;5DOYik1z3Of1wAFfY3dYbC;0.884;0.37;8;-11.353;1;0.112;0.0188;0.00423;0.026;0.883;109.997;audio_features;spotify:track:5DOYik1z3Of1wAFfY3dYbC;https://api.spotify.com/v1/tracks/5DOYik1z3Of1wAFfY3dYbC;https://api.spotify.com/v1/audio-analysis/5DOYik1z3Of1wAFfY3dYbC;247507;4
mighty diamonds;go seek your rights;7k8jcHrpVkWGjAh5i8n6jH;0.766;0.491;4;-11.841;0;0.0354;0.336;0.0;0.0843;0.968;140.229;audio_features;spotify:track:7k8jcHrpVkWGjAh5i8n6jH;https://api.spotify.com/v1/tracks/7k8jcHrpVkWGjAh5i8n6jH;https://api.spotify.com/v1/audio-analysis/7k8jcHrpVkWGjAh5i8n6jH;209213;4
daryle singletary;hurts don't it;6QhDfz95hFd7HtZ8FmAF2c;0.535;0.482;2;-8.672;1;0.0285;0.205;0.0;0.123;0.277;78.029;audio_features;spotify:track:6QhDfz95hFd7HtZ8FmAF2c;https://api.spotify.com/v1/tracks/6QhDfz95hFd7HtZ8FmAF2c;https://api.spotify.com/v1/audio-analysis/6QhDfz95hFd7HtZ8FmAF2c;195173;4
lefty frizzell;i love you a thousand ways;5ukHmdUBB1anlKt7xmehep;0.679;0.259;4;-10.841;1;0.0298;0.813;0.0;0.134;0.673;126.179;audio_features;spotify:track:5ukHmdUBB1anlKt7xmehep;https://api.spotify.com/v1/tracks/5ukHmdUBB1anlKt7xmehep;https://api.spotify.com/v1/audio-analysis/5ukHmdUBB1anlKt7xmehep;168373;4
kenny rogers;what i learned from loving you;2oGd3WCPWVqprUUnuGG5V5;0.47;0.289;4;-15.106;1;0.0275;0.597;0.0204;0.0649;0.278;151.5;audio_features;spotify:track:2oGd3WCPWVqprUUnuGG5V5;https://api.spotify.com/v1/tracks/2oGd3WCPWVqprUUnuGG5V5;https://api.spotify.com/v1/audio-analysis/2oGd3WCPWVqprUUnuGG5V5;235733;4
the gladiators;war;20yYPHauVf0FFLmOYgRNfQ;0.709;0.635;0;-7.365;1;0.171;0.0627;7.88e-05;0.111;0.353;148.714;audio_features;spotify:track:20yYPHauVf0FFLmOYgRNfQ;https://api.spotify.com/v1/tracks/20yYPHauVf0FFLmOYgRNfQ;https://api.spotify.com/v1/audio-analysis/20yYPHauVf0FFLmOYgRNfQ;174333;4
das efx;shine;0FnihOWrfj9DRlgWcbhuvp;0.763;0.84;7;-4.652;1;0.136;0.0287;0.0;0.0955;0.821;94.049;audio_features;spotify:track:0FnihOWrfj9DRlgWcbhuvp;https://api.spotify.com/v1/tracks/0FnihOWrfj9DRlgWcbhuvp;https://api.spotify.com/v1/audio-analysis/0FnihOWrfj9DRlgWcbhuvp;244747;4
conway twitty;call it what you want to (it's still love);4hIviGAPTxGm9J37bIGPlE;0.636;0.243;2;-17.852;1;0.0314;0.148;8.85e-06;0.111;0.376;76.154;audio_features;spotify:track:4hIviGAPTxGm9J37bIGPlE;https://api.spotify.com/v1/tracks/4hIviGAPTxGm9J37bIGPlE;https://api.spotify.com/v1/audio-analysis/4hIviGAPTxGm9J37bIGPlE;196120;4
ub40;silent witness;78JpZkoCEhniCtV3QTRekn;0.789;0.384;5;-15.544;1;0.0423;0.0525;0.0385;0.0514;0.968;119.316;audio_features;spotify:track:78JpZkoCEhniCtV3QTRekn;https://api.spotify.com/v1/tracks/78JpZkoCEhniCtV3QTRekn;https://api.spotify.com/v1/audio-analysis/78JpZkoCEhniCtV3QTRekn;255093;4
the abyssinians;there is no end;2AXMGitwouateYXKhBaSjx;0.799;0.444;9;-13.036;1;0.0763;0.0688;0.00894;0.0297;0.646;82.112;audio_features;spotify:track:2AXMGitwouateYXKhBaSjx;https://api.spotify.com/v1/tracks/2AXMGitwouateYXKhBaSjx;https://api.spotify.com/v1/audio-analysis/2AXMGitwouateYXKhBaSjx;203307;4
soja;faith works;5LMx5jWGZs2aUi7P4kwiTt;0.746;0.495;7;-8.886;0;0.0647;0.0393;0.0;0.107;0.483;126.199;audio_features;spotify:track:5LMx5jWGZs2aUi7P4kwiTt;https://api.spotify.com/v1/tracks/5LMx5jWGZs2aUi7P4kwiTt;https://api.spotify.com/v1/audio-analysis/5LMx5jWGZs2aUi7P4kwiTt;304092;4
salt-n-pepa;let's talk about sex;6hTBP6QLwJdxbKyLlLXrGo;0.863;0.543;6;-13.497;1;0.13;0.0507;0.0;0.241;0.799;106.929;audio_features;spotify:track:6hTBP6QLwJdxbKyLlLXrGo;https://api.spotify.com/v1/tracks/6hTBP6QLwJdxbKyLlLXrGo;https://api.spotify.com/v1/audio-analysis/6hTBP6QLwJdxbKyLlLXrGo;213267;4
marty robbins;cry stampede;2OmreF99DfVXmBKAP6726g;0.42;0.309;4;-12.994;1;0.0644;0.913;0.0;0.118;0.524;201.559;audio_features;spotify:track:2OmreF99DfVXmBKAP6726g;https://api.spotify.com/v1/tracks/2OmreF99DfVXmBKAP6726g;https://api.spotify.com/v1/audio-analysis/2OmreF99DfVXmBKAP6726g;138667;3
the magpie salute;in here;58gUarIKn9edEI75Fa2euQ;0.381;0.917;7;-2.823;1;0.0363;0.00174;0.0;0.263;0.529;166.166;audio_features;spotify:track:58gUarIKn9edEI75Fa2euQ;https://api.spotify.com/v1/tracks/58gUarIKn9edEI75Fa2euQ;https://api.spotify.com/v1/audio-analysis/58gUarIKn9edEI75Fa2euQ;202243;4
demarco;puppy tail;254GHWybHAnmmzB70OC690;0.614;0.793;8;-4.766;1;0.399;0.41;0.0;0.198;0.884;137.713;audio_features;spotify:track:254GHWybHAnmmzB70OC690;https://api.spotify.com/v1/tracks/254GHWybHAnmmzB70OC690;https://api.spotify.com/v1/audio-analysis/254GHWybHAnmmzB70OC690;145030;5
kevin gates;hard for;0YSTRuZ7elW9CEBfZJW5Js;0.716;0.485;8;-8.241;1;0.237;0.0401;0.0;0.277;0.556;148.141;audio_features;spotify:track:0YSTRuZ7elW9CEBfZJW5Js;https://api.spotify.com/v1/tracks/0YSTRuZ7elW9CEBfZJW5Js;https://api.spotify.com/v1/audio-analysis/0YSTRuZ7elW9CEBfZJW5Js;247600;4
todd rundgren;intro;0IEZI57xAMEdWkCkxOVxST;0.683;0.109;10;-21.499;0;0.567;0.518;0.0;0.276;0.383;125.423;audio_features;spotify:track:0IEZI57xAMEdWkCkxOVxST;https://api.spotify.com/v1/tracks/0IEZI57xAMEdWkCkxOVxST;https://api.spotify.com/v1/audio-analysis/0IEZI57xAMEdWkCkxOVxST;71400;4
bing crosby;do you hear what i hear?;5aDoUmxBsbdpS16alksb5Z;0.566;0.246;10;-15.499;1;0.0276;0.813;1.48e-06;0.195;0.412;101.529;audio_features;spotify:track:5aDoUmxBsbdpS16alksb5Z;https://api.spotify.com/v1/tracks/5aDoUmxBsbdpS16alksb5Z;https://api.spotify.com/v1/audio-analysis/5aDoUmxBsbdpS16alksb5Z;165667;4
kendrick lamar;humble.;7KXjTSCq5nL1LoYtL7XAwS;0.908;0.621;1;-6.638;0;0.102;0.000282;5.39e-05;0.0958;0.421;150.011;audio_features;spotify:track:7KXjTSCq5nL1LoYtL7XAwS;https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS;https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS;177000;4
nas;hero;1NRjLmipYrv39gWoqCl2w2;0.676;0.913;4;-5.198;0;0.109;0.00103;3.54e-06;0.224;0.39;94.994;audio_features;spotify:track:1NRjLmipYrv39gWoqCl2w2;https://api.spotify.com/v1/tracks/1NRjLmipYrv39gWoqCl2w2;https://api.spotify.com/v1/audio-analysis/1NRjLmipYrv39gWoqCl2w2;240000;4
skinny puppy;assimilate;512No5uXtXbhNh7OOz03pF;0.611;0.702;4;-12.966;1;0.0411;0.00618;0.0402;0.0798;0.302;137.097;audio_features;spotify:track:512No5uXtXbhNh7OOz03pF;https://api.spotify.com/v1/tracks/512No5uXtXbhNh7OOz03pF;https://api.spotify.com/v1/audio-analysis/512No5uXtXbhNh7OOz03pF;416707;4
ella fitzgerald;a fine romance;0s0AGaTAOfQnvmGKq54oUR;0.576;0.444;7;-12.003;0;0.111;0.59;0.0;0.0917;0.703;87.413;audio_features;spotify:track:0s0AGaTAOfQnvmGKq54oUR;https://api.spotify.com/v1/tracks/0s0AGaTAOfQnvmGKq54oUR;https://api.spotify.com/v1/audio-analysis/0s0AGaTAOfQnvmGKq54oUR;234987;4
claude king;little bitty heart;5lsOpBwVsFI5rExHy5TVZ9;0.609;0.138;2;-16.89;1;0.038;0.868;0.0;0.122;0.634;130.711;audio_features;spotify:track:5lsOpBwVsFI5rExHy5TVZ9;https://api.spotify.com/v1/tracks/5lsOpBwVsFI5rExHy5TVZ9;https://api.spotify.com/v1/audio-analysis/5lsOpBwVsFI5rExHy5TVZ9;146133;4
the flaming lips;in the morning of the magicians;4ou3f7jaB41isbJkt6CF2b;0.297;0.728;0;-6.312;1;0.0347;0.231;0.124;0.666;0.37;134.186;audio_features;spotify:track:4ou3f7jaB41isbJkt6CF2b;https://api.spotify.com/v1/tracks/4ou3f7jaB41isbJkt6CF2b;https://api.spotify.com/v1/audio-analysis/4ou3f7jaB41isbJkt6CF2b;379240;4
keith urban;the fighter;5OUSPcqhYTOzpbXzoEvKim;0.681;0.845;11;-5.147;0;0.0525;0.0304;0.0;0.197;0.761;132.023;audio_features;spotify:track:5OUSPcqhYTOzpbXzoEvKim;https://api.spotify.com/v1/tracks/5OUSPcqhYTOzpbXzoEvKim;https://api.spotify.com/v1/audio-analysis/5OUSPcqhYTOzpbXzoEvKim;184040;4
romare;who to love?;7iLgYqNYFrztUt3VHqb89b;0.769;0.267;5;-13.768;0;0.336;0.978;0.000702;0.116;0.135;117.986;audio_features;spotify:track:7iLgYqNYFrztUt3VHqb89b;https://api.spotify.com/v1/tracks/7iLgYqNYFrztUt3VHqb89b;https://api.spotify.com/v1/audio-analysis/7iLgYqNYFrztUt3VHqb89b;196520;4
sublime;superstar punani;6H2gjJlwGS4le9EVilrrFd;0.58;0.821;9;-7.03;1;0.0451;0.00246;0.00527;0.0726;0.773;94.535;audio_features;spotify:track:6H2gjJlwGS4le9EVilrrFd;https://api.spotify.com/v1/tracks/6H2gjJlwGS4le9EVilrrFd;https://api.spotify.com/v1/audio-analysis/6H2gjJlwGS4le9EVilrrFd;196067;4
dolly parton;the mystery of the mystery;0loPe5ZcMcwWSmXgoxKQzn;0.389;0.222;10;-13.75;1;0.035;0.895;0.00367;0.184;0.399;129.765;audio_features;spotify:track:0loPe5ZcMcwWSmXgoxKQzn;https://api.spotify.com/v1/tracks/0loPe5ZcMcwWSmXgoxKQzn;https://api.spotify.com/v1/audio-analysis/0loPe5ZcMcwWSmXgoxKQzn;148027;4
dave koz;the bright side;3bEKLydNVwHoxDqIDuxwvP;0.717;0.659;0;-7.813;1;0.0275;0.0565;2.7e-05;0.0298;0.58;112.863;audio_features;spotify:track:3bEKLydNVwHoxDqIDuxwvP;https://api.spotify.com/v1/tracks/3bEKLydNVwHoxDqIDuxwvP;https://api.spotify.com/v1/audio-analysis/3bEKLydNVwHoxDqIDuxwvP;282958;4
the pharcyde;hey you;3B3lEqSzpAUghMbBqJPtyb;0.614;0.677;0;-9.665;1;0.21;0.105;2.43e-05;0.26;0.519;92.189;audio_features;spotify:track:3B3lEqSzpAUghMbBqJPtyb;https://api.spotify.com/v1/tracks/3B3lEqSzpAUghMbBqJPtyb;https://api.spotify.com/v1/audio-analysis/3B3lEqSzpAUghMbBqJPtyb;234493;4
dexter wansel;the sweetest pain;0Qlbpljv5ZRlxRaYYnsvih;0.665;0.488;9;-11.021;0;0.0938;0.415;2.9e-05;0.0642;0.669;99.311;audio_features;spotify:track:0Qlbpljv5ZRlxRaYYnsvih;https://api.spotify.com/v1/tracks/0Qlbpljv5ZRlxRaYYnsvih;https://api.spotify.com/v1/audio-analysis/0Qlbpljv5ZRlxRaYYnsvih;345400;4
survivor;i can't hold back;46NtQJH1eok28bucLlHqQT;0.509;0.681;4;-10.659;1;0.0306;0.499;5.36e-05;0.1;0.33;143.645;audio_features;spotify:track:46NtQJH1eok28bucLlHqQT;https://api.spotify.com/v1/tracks/46NtQJH1eok28bucLlHqQT;https://api.spotify.com/v1/audio-analysis/46NtQJH1eok28bucLlHqQT;238800;4
the killers;the way it was;0x4rW5jv6fkKweBgjE5O8F;0.661;0.801;1;-4.998;0;0.0246;0.0104;1.77e-05;0.0738;0.517;105.994;audio_features;spotify:track:0x4rW5jv6fkKweBgjE5O8F;https://api.spotify.com/v1/tracks/0x4rW5jv6fkKweBgjE5O8F;https://api.spotify.com/v1/audio-analysis/0x4rW5jv6fkKweBgjE5O8F;231160;4
